X    Y    T
36.3636    34.3434    130.8079
36.3636    34.8485    134.5411
36.3636    35.3535    138.3904
36.3636    35.8586    142.3586
36.3636    36.3636    146.4484
36.3636    36.8687    150.6625
36.3636    37.3737    155.0032
36.3636    37.8788    159.4729
36.3636    38.3838    164.0735
36.3636    38.8889    168.8067
36.3636    39.3939    173.6738
36.3636    39.8990    178.6756
36.3636    40.4040    183.8123
36.3636    40.9091    189.0836
36.3636    41.4141    194.4882
36.3636    41.9192    200.0240
36.3636    42.4242    205.6881
36.3636    42.9293    211.4762
36.3636    43.4343    217.3831
36.3636    43.9394    223.4020
36.3636    44.4444    229.5249
36.3636    44.9495    235.7422
36.3636    45.4545    242.0430
36.3636    45.9596    248.4147
36.3636    46.4646    254.8432
36.3636    46.9697    261.3131
36.3636    47.4747    267.8078
36.3636    47.9798    274.3092
36.3636    48.4848    280.7988
36.3636    48.9899    287.2569
36.3636    49.4949    293.6640
36.3636    50.0000    300.0000
36.8687    0.0000    29.0000
36.8687    0.5051    29.4721
36.8687    1.0101    29.9515
36.8687    1.5152    30.4388
36.8687    2.0202    30.9348
36.8687    2.5253    31.4400
36.8687    3.0303    31.9552
36.8687    3.5354    32.4810
36.8687    4.0404    33.0182
36.8687    4.5455    33.5675
36.8687    5.0505    34.1296
36.8687    5.5556    34.7054
36.8687    6.0606    35.2955
36.8687    6.5657    35.9009
36.8687    7.0707    36.5224
36.8687    7.5758    37.1609
36.8687    8.0808    37.8171
36.8687    8.5859    38.4921
36.8687    9.0909    39.1868
36.8687    9.5960    39.9020
36.8687    10.1010    40.6389
36.8687    10.6061    41.3983
36.8687    11.1111    42.1815
36.8687    11.6162    42.9893
36.8687    12.1212    43.8228
36.8687    12.6263    44.6833
36.8687    13.1313    45.5718
36.8687    13.6364    46.4895
36.8687    14.1414    47.4376
36.8687    14.6465    48.4173
36.8687    15.1515    49.4299
36.8687    15.6566    50.4766
36.8687    16.1616    51.5588
36.8687    16.6667    52.6777
36.8687    17.1717    53.8349
36.8687    17.6768    55.0316
36.8687    18.1818    56.2693
36.8687    18.6869    57.5495
36.8687    19.1919    58.8737
36.8687    19.6970    60.2434
36.8687    20.2020    61.6602
36.8687    20.7071    63.1256
36.8687    21.2121    64.6414
36.8687    21.7172    66.2092
36.8687    22.2222    67.8307
36.8687    22.7273    69.5077
36.8687    23.2323    71.2420
36.8687    23.7374    73.0355
36.8687    24.2424    74.8900
36.8687    24.7475    76.8075
36.8687    25.2525    78.7900
36.8687    25.7576    80.8396
36.8687    26.2626    82.9584
36.8687    26.7677    85.1486
36.8687    27.2727    87.4124
36.8687    27.7778    89.7521
36.8687    28.2828    92.1701
36.8687    28.7879    94.6689
36.8687    29.2929    97.2509
36.8687    29.7980    99.9189
36.8687    30.3030    102.6754
36.8687    30.8081    105.5233
36.8687    31.3131    108.4653
36.8687    31.8182    111.5045
36.8687    32.3232    114.6438
36.8687    32.8283    117.8863
36.8687    33.3333    121.2352
36.8687    33.8384    124.6936
36.8687    34.3434    128.2648
36.8687    34.8485    131.9521
36.8687    35.3535    135.7589
36.8687    35.8586    139.6883
36.8687    36.3636    143.7437
36.8687    36.8687    147.9282
36.8687    37.3737    152.2450
36.8687    37.8788    156.6969
36.8687    38.3838    161.2866
36.8687    38.8889    166.0166
36.8687    39.3939    170.8888
36.8687    39.8990    175.9048
36.8687    40.4040    181.0657
36.8687    40.9091    186.3718
36.8687    41.4141    191.8226
36.8687    41.9192    197.4168
36.8687    42.4242    203.1519
36.8687    42.9293    209.0244
36.8687    43.4343    215.0294
36.8687    43.9394    221.1604
36.8687    44.4444    227.4095
36.8687    44.9495    233.7672
36.8687    45.4545    240.2219
36.8687    45.9596    246.7607
36.8687    46.4646    253.3686
36.8687    46.9697    260.0291
36.8687    47.4747    266.7241
36.8687    47.9798    273.4340
36.8687    48.4848    280.1383
36.8687    48.9899    286.8154
36.8687    49.4949    293.4433
36.8687    50.0000    300.0000
37.3737    0.0000    29.0000
37.3737    0.5051    29.4568
37.3737    1.0101    29.9207
37.3737    1.5152    30.3921
37.3737    2.0202    30.8719
37.3737    2.5253    31.3606
37.3737    3.0303    31.8589
37.3737    3.5354    32.3675
37.3737    4.0404    32.8870
37.3737    4.5455    33.4181
37.3737    5.0505    33.9617
37.3737    5.5556    34.5184
37.3737    6.0606    35.0890
37.3737    6.5657    35.6743
37.3737    7.0707    36.2752
37.3737    7.5758    36.8924
37.3737    8.0808    37.5268
37.3737    8.5859    38.1793
37.3737    9.0909    38.8509
37.3737    9.5960    39.5423
37.3737    10.1010    40.2546
37.3737    10.6061    40.9888
37.3737    11.1111    41.7458
37.3737    11.6162    42.5268
37.3737    12.1212    43.3326
37.3737    12.6263    44.1645
37.3737    13.1313    45.0236
37.3737    13.6364    45.9109
37.3737    14.1414    46.8276
37.3737    14.6465    47.7750
37.3737    15.1515    48.7543
37.3737    15.6566    49.7666
37.3737    16.1616    50.8134
37.3737    16.6667    51.8959
37.3737    17.1717    53.0155
37.3737    17.6768    54.1735
37.3737    18.1818    55.3713
37.3737    18.6869    56.6105
37.3737    19.1919    57.8925
37.3737    19.6970    59.2188
37.3737    20.2020    60.5910
37.3737    20.7071    62.0106
37.3737    21.2121    63.4794
37.3737    21.7172    64.9989
37.3737    22.2222    66.5710
37.3737    22.7273    68.1973
37.3737    23.2323    69.8798
37.3737    23.7374    71.6202
37.3737    24.2424    73.4206
37.3737    24.7475    75.2828
37.3737    25.2525    77.2090
37.3737    25.7576    79.2012
37.3737    26.2626    81.2617
37.3737    26.7677    83.3926
37.3737    27.2727    85.5963
37.3737    27.7778    87.8752
37.3737    28.2828    90.2318
37.3737    28.7879    92.6686
37.3737    29.2929    95.1884
37.3737    29.7980    97.7938
37.3737    30.3030    100.4877
37.3737    30.8081    103.2731
37.3737    31.3131    106.1531
37.3737    31.8182    109.1308
37.3737    32.3232    112.2095
37.3737    32.8283    115.3925
37.3737    33.3333    118.6834
37.3737    33.8384    122.0857
37.3737    34.3434    125.6031
37.3737    34.8485    129.2393
37.3737    35.3535    132.9981
37.3737    35.8586    136.8833
37.3737    36.3636    140.8987
37.3737    36.8687    145.0482
37.3737    37.3737    149.3355
37.3737    37.8788    153.7642
37.3737    38.3838    158.3378
37.3737    38.8889    163.0595
37.3737    39.3939    167.9321
37.3737    39.8990    172.9582
37.3737    40.4040    178.1395
37.3737    40.9091    183.4773
37.3737    41.4141    188.9721
37.3737    41.9192    194.6234
37.3737    42.4242    200.4295
37.3737    42.9293    206.3875
37.3737    43.4343    212.4931
37.3737    43.9394    218.7404
37.3737    44.4444    225.1216
37.3737    44.9495    231.6271
37.3737    45.4545    238.2453
37.3737    45.9596    244.9626
37.3737    46.4646    251.7632
37.3737    46.9697    258.6293
37.3737    47.4747    265.5413
37.3737    47.9798    272.4778
37.3737    48.4848    279.4161
37.3737    48.9899    286.3323
37.3737    49.4949    293.2018
37.3737    50.0000    300.0000
37.8788    0.0000    29.0000
37.8788    0.5051    29.4411
37.8788    1.0101    29.8889
37.8788    1.5152    30.3441
37.8788    2.0202    30.8073
37.8788    2.5253    31.2790
37.8788    3.0303    31.7599
37.8788    3.5354    32.2507
37.8788    4.0404    32.7521
37.8788    4.5455    33.2646
37.8788    5.0505    33.7891
37.8788    5.5556    34.3263
37.8788    6.0606    34.8768
37.8788    6.5657    35.4415
37.8788    7.0707    36.0212
37.8788    7.5758    36.6166
37.8788    8.0808    37.2286
37.8788    8.5859    37.8581
37.8788    9.0909    38.5059
37.8788    9.5960    39.1728
37.8788    10.1010    39.8600
37.8788    10.6061    40.5682
37.8788    11.1111    41.2984
37.8788    11.6162    42.0518
37.8788    12.1212    42.8292
37.8788    12.6263    43.6317
37.8788    13.1313    44.4605
37.8788    13.6364    45.3166
37.8788    14.1414    46.2011
37.8788    14.6465    47.1153
37.8788    15.1515    48.0603
37.8788    15.6566    49.0374
37.8788    16.1616    50.0477
37.8788    16.6667    51.0927
37.8788    17.1717    52.1736
37.8788    17.6768    53.2917
37.8788    18.1818    54.4485
37.8788    18.6869    55.6454
37.8788    19.1919    56.8839
37.8788    19.6970    58.1654
37.8788    20.2020    59.4916
37.8788    20.7071    60.8639
37.8788    21.2121    62.2841
37.8788    21.7172    63.7537
37.8788    22.2222    65.2746
37.8788    22.7273    66.8485
37.8788    23.2323    68.4772
37.8788    23.7374    70.1626
37.8788    24.2424    71.9067
37.8788    24.7475    73.7114
37.8788    25.2525    75.5789
37.8788    25.7576    77.5113
37.8788    26.2626    79.5108
37.8788    26.7677    81.5798
37.8788    27.2727    83.7205
37.8788    27.7778    85.9356
37.8788    28.2828    88.2276
37.8788    28.7879    90.5991
37.8788    29.2929    93.0530
37.8788    29.7980    95.5922
37.8788    30.3030    98.2197
37.8788    30.8081    100.9386
37.8788    31.3131    103.7522
37.8788    31.8182    106.6639
37.8788    32.3232    109.6773
37.8788    32.8283    112.7960
37.8788    33.3333    116.0239
37.8788    33.8384    119.3648
37.8788    34.3434    122.8228
37.8788    34.8485    126.4022
37.8788    35.3535    130.1072
37.8788    35.8586    133.9421
37.8788    36.3636    137.9115
37.8788    36.8687    142.0198
37.8788    37.3737    146.2714
37.8788    37.8788    150.6708
37.8788    38.3838    155.2222
37.8788    38.8889    159.9297
37.8788    39.3939    164.7972
37.8788    39.8990    169.8280
37.8788    40.4040    175.0250
37.8788    40.9091    180.3906
37.8788    41.4141    185.9262
37.8788    41.9192    191.6323
37.8788    42.4242    197.5082
37.8788    42.9293    203.5521
37.8788    43.4343    209.7602
37.8788    43.9394    216.1273
37.8788    44.4444    222.6461
37.8788    44.9495    229.3070
37.8788    45.4545    236.0984
37.8788    45.9596    243.0061
37.8788    46.4646    250.0134
37.8788    46.9697    257.1013
37.8788    47.4747    264.2485
37.8788    47.9798    271.4315
37.8788    48.4848    278.6252
37.8788    48.9899    285.8029
37.8788    49.4949    292.9371
37.8788    50.0000    300.0000
38.3838    0.0000    29.0000
38.3838    0.5051    29.4250
38.3838    1.0101    29.8564
38.3838    1.5152    30.2949
38.3838    2.0202    30.7410
38.3838    2.5253    31.1953
38.3838    3.0303    31.6584
38.3838    3.5354    32.1310
38.3838    4.0404    32.6138
38.3838    4.5455    33.1073
38.3838    5.0505    33.6122
38.3838    5.5556    34.1293
38.3838    6.0606    34.6593
38.3838    6.5657    35.2029
38.3838    7.0707    35.7608
38.3838    7.5758    36.3339
38.3838    8.0808    36.9230
38.3838    8.5859    37.5288
38.3838    9.0909    38.1523
38.3838    9.5960    38.7942
38.3838    10.1010    39.4555
38.3838    10.6061    40.1371
38.3838    11.1111    40.8400
38.3838    11.6162    41.5650
38.3838    12.1212    42.3133
38.3838    12.6263    43.0858
38.3838    13.1313    43.8835
38.3838    13.6364    44.7076
38.3838    14.1414    45.5591
38.3838    14.6465    46.4393
38.3838    15.1515    47.3491
38.3838    15.6566    48.2899
38.3838    16.1616    49.2629
38.3838    16.6667    50.2694
38.3838    17.1717    51.3105
38.3838    17.6768    52.3877
38.3838    18.1818    53.5023
38.3838    18.6869    54.6558
38.3838    19.1919    55.8495
38.3838    19.6970    57.0849
38.3838    20.2020    58.3637
38.3838    20.7071    59.6873
38.3838    21.2121    61.0573
38.3838    21.7172    62.4755
38.3838    22.2222    63.9435
38.3838    22.7273    65.4631
38.3838    23.2323    67.0362
38.3838    23.7374    68.6646
38.3838    24.2424    70.3504
38.3838    24.7475    72.0954
38.3838    25.2525    73.9019
38.3838    25.7576    75.7721
38.3838    26.2626    77.7081
38.3838    26.7677    79.7124
38.3838    27.2727    81.7873
38.3838    27.7778    83.9356
38.3838    28.2828    86.1597
38.3838    28.7879    88.4626
38.3838    29.2929    90.8472
38.3838    29.7980    93.3163
38.3838    30.3030    95.8734
38.3838    30.8081    98.5216
38.3838    31.3131    101.2644
38.3838    31.8182    104.1056
38.3838    32.3232    107.0488
38.3838    32.8283    110.0980
38.3838    33.3333    113.2574
38.3838    33.8384    116.5313
38.3838    34.3434    119.9242
38.3838    34.8485    123.4406
38.3838    35.3535    127.0855
38.3838    35.8586    130.8638
38.3838    36.3636    134.7804
38.3838    36.8687    138.8406
38.3838    37.3737    143.0497
38.3838    37.8788    147.4127
38.3838    38.3838    151.9350
38.3838    38.8889    156.6215
38.3838    39.3939    161.4771
38.3838    39.8990    166.5063
38.3838    40.4040    171.7132
38.3838    40.9091    177.1013
38.3838    41.4141    182.6733
38.3838    41.9192    188.4309
38.3838    42.4242    194.3745
38.3838    42.9293    200.5035
38.3838    43.4343    206.8151
38.3838    43.9394    213.3049
38.3838    44.4444    219.9663
38.3838    44.9495    226.7900
38.3838    45.4545    233.7643
38.3838    45.9596    240.8747
38.3838    46.4646    248.1037
38.3838    46.9697    255.4309
38.3838    47.4747    262.8331
38.3838    47.9798    270.2845
38.3838    48.4848    277.7572
38.3838    48.9899    285.2214
38.3838    49.4949    292.6462
38.3838    50.0000    300.0000
38.8889    0.0000    29.0000
38.8889    0.5051    29.4085
38.8889    1.0101    29.8231
38.8889    1.5152    30.2445
38.8889    2.0202    30.6731
38.8889    2.5253    31.1096
38.8889    3.0303    31.5545
38.8889    3.5354    32.0085
38.8889    4.0404    32.4722
38.8889    4.5455    32.9462
38.8889    5.0505    33.4312
38.8889    5.5556    33.9278
38.8889    6.0606    34.4368
38.8889    6.5657    34.9588
38.8889    7.0707    35.4945
38.8889    7.5758    36.0448
38.8889    8.0808    36.6104
38.8889    8.5859    37.1921
38.8889    9.0909    37.7907
38.8889    9.5960    38.4070
38.8889    10.1010    39.0420
38.8889    10.6061    39.6964
38.8889    11.1111    40.3712
38.8889    11.6162    41.0673
38.8889    12.1212    41.7858
38.8889    12.6263    42.5275
38.8889    13.1313    43.2935
38.8889    13.6364    44.0849
38.8889    14.1414    44.9026
38.8889    14.6465    45.7479
38.8889    15.1515    46.6218
38.8889    15.6566    47.5256
38.8889    16.1616    48.4603
38.8889    16.6667    49.4272
38.8889    17.1717    50.4276
38.8889    17.6768    51.4629
38.8889    18.1818    52.5342
38.8889    18.6869    53.6431
38.8889    19.1919    54.7908
38.8889    19.6970    55.9790
38.8889    20.2020    57.2090
38.8889    20.7071    58.4825
38.8889    21.2121    59.8009
38.8889    21.7172    61.1661
38.8889    22.2222    62.5796
38.8889    22.7273    64.0433
38.8889    23.2323    65.5590
38.8889    23.7374    67.1285
38.8889    24.2424    68.7539
38.8889    24.7475    70.4372
38.8889    25.2525    72.1804
38.8889    25.7576    73.9859
38.8889    26.2626    75.8559
38.8889    26.7677    77.7928
38.8889    27.2727    79.7991
38.8889    27.7778    81.8775
38.8889    28.2828    84.0307
38.8889    28.7879    86.2616
38.8889    29.2929    88.5731
38.8889    29.7980    90.9685
38.8889    30.3030    93.4510
38.8889    30.8081    96.0243
38.8889    31.3131    98.6918
38.8889    31.8182    101.4575
38.8889    32.3232    104.3255
38.8889    32.8283    107.2999
38.8889    33.3333    110.3853
38.8889    33.8384    113.5863
38.8889    34.3434    116.9077
38.8889    34.8485    120.3548
38.8889    35.3535    123.9328
38.8889    35.8586    127.6472
38.8889    36.3636    131.5038
38.8889    36.8687    135.5085
38.8889    37.3737    139.6672
38.8889    37.8788    143.9860
38.8889    38.3838    148.4712
38.8889    38.8889    153.1288
38.8889    39.3939    157.9648
38.8889    39.8990    162.9850
38.8889    40.4040    168.1947
38.8889    40.9091    173.5988
38.8889    41.4141    179.2014
38.8889    41.9192    185.0057
38.8889    42.4242    191.0136
38.8889    42.9293    197.2256
38.8889    43.4343    203.6406
38.8889    43.9394    210.2551
38.8889    44.4444    217.0633
38.8889    44.9495    224.0567
38.8889    45.4545    231.2237
38.8889    45.9596    238.5496
38.8889    46.4646    246.0161
38.8889    46.9697    253.6013
38.8889    47.4747    261.2802
38.8889    47.9798    269.0243
38.8889    48.4848    276.8026
38.8889    48.9899    284.5814
38.8889    49.4949    292.3258
38.8889    50.0000    300.0000
39.3939    0.0000    29.0000
39.3939    0.5051    29.3916
39.3939    1.0101    29.7891
39.3939    1.5152    30.1929
39.3939    2.0202    30.6037
39.3939    2.5253    31.0221
39.3939    3.0303    31.4484
39.3939    3.5354    31.8834
39.3939    4.0404    32.3277
39.3939    4.5455    32.7818
39.3939    5.0505    33.2464
39.3939    5.5556    33.7221
39.3939    6.0606    34.2096
39.3939    6.5657    34.7095
39.3939    7.0707    35.2227
39.3939    7.5758    35.7497
39.3939    8.0808    36.2914
39.3939    8.5859    36.8484
39.3939    9.0909    37.4217
39.3939    9.5960    38.0119
39.3939    10.1010    38.6199
39.3939    10.6061    39.2466
39.3939    11.1111    39.8928
39.3939    11.6162    40.5595
39.3939    12.1212    41.2475
39.3939    12.6263    41.9578
39.3939    13.1313    42.6915
39.3939    13.6364    43.4494
39.3939    14.1414    44.2327
39.3939    14.6465    45.0424
39.3939    15.1515    45.8796
39.3939    15.6566    46.7454
39.3939    16.1616    47.6410
39.3939    16.6667    48.5676
39.3939    17.1717    49.5264
39.3939    17.6768    50.5187
39.3939    18.1818    51.5458
39.3939    18.6869    52.6089
39.3939    19.1919    53.7096
39.3939    19.6970    54.8493
39.3939    20.2020    56.0294
39.3939    20.7071    57.2514
39.3939    21.2121    58.5169
39.3939    21.7172    59.8276
39.3939    22.2222    61.1851
39.3939    22.7273    62.5912
39.3939    23.2323    64.0477
39.3939    23.7374    65.5565
39.3939    24.2424    67.1196
39.3939    24.7475    68.7390
39.3939    25.2525    70.4168
39.3939    25.7576    72.1553
39.3939    26.2626    73.9568
39.3939    26.7677    75.8237
39.3939    27.2727    77.7586
39.3939    27.7778    79.7641
39.3939    28.2828    81.8431
39.3939    28.7879    83.9985
39.3939    29.2929    86.2335
39.3939    29.7980    88.5512
39.3939    30.3030    90.9552
39.3939    30.8081    93.4491
39.3939    31.3131    96.0367
39.3939    31.8182    98.7221
39.3939    32.3232    101.5096
39.3939    32.8283    104.4037
39.3939    33.3333    107.4091
39.3939    33.8384    110.5310
39.3939    34.3434    113.7745
39.3939    34.8485    117.1452
39.3939    35.3535    120.6490
39.3939    35.8586    124.2920
39.3939    36.3636    128.0806
39.3939    36.8687    132.0214
39.3939    37.3737    136.1212
39.3939    37.8788    140.3872
39.3939    38.3838    144.8263
39.3939    38.8889    149.4460
39.3939    39.3939    154.2534
39.3939    39.8990    159.2557
39.3939    40.4040    164.4596
39.3939    40.9091    169.8717
39.3939    41.4141    175.4976
39.3939    41.9192    181.3422
39.3939    42.4242    187.4092
39.3939    42.9293    193.7009
39.3939    43.4343    200.2176
39.3939    43.9394    206.9574
39.3939    44.4444    213.9158
39.3939    44.9495    221.0852
39.3939    45.4545    228.4545
39.3939    45.9596    236.0089
39.3939    46.4646    243.7295
39.3939    46.9697    251.5931
39.3939    47.4747    259.5724
39.3939    47.9798    267.6362
39.3939    48.4848    275.7496
39.3939    48.9899    283.8747
39.3939    49.4949    291.9719
39.3939    50.0000    300.0000
39.8990    0.0000    29.0000
39.8990    0.5051    29.3744
39.8990    1.0101    29.7544
39.8990    1.5152    30.1404
39.8990    2.0202    30.5330
39.8990    2.5253    30.9328
39.8990    3.0303    31.3402
39.8990    3.5354    31.7559
39.8990    4.0404    32.1804
39.8990    4.5455    32.6142
39.8990    5.0505    33.0580
39.8990    5.5556    33.5124
39.8990    6.0606    33.9781
39.8990    6.5657    34.4556
39.8990    7.0707    34.9457
39.8990    7.5758    35.4490
39.8990    8.0808    35.9663
39.8990    8.5859    36.4983
39.8990    9.0909    37.0457
39.8990    9.5960    37.6094
39.8990    10.1010    38.1900
39.8990    10.6061    38.7885
39.8990    11.1111    39.4056
39.8990    11.6162    40.0422
39.8990    12.1212    40.6993
39.8990    12.6263    41.3776
39.8990    13.1313    42.0783
39.8990    13.6364    42.8022
39.8990    14.1414    43.5504
39.8990    14.6465    44.3238
39.8990    15.1515    45.1235
39.8990    15.6566    45.9507
39.8990    16.1616    46.8064
39.8990    16.6667    47.6919
39.8990    17.1717    48.6082
39.8990    17.6768    49.5566
39.8990    18.1818    50.5385
39.8990    18.6869    51.5550
39.8990    19.1919    52.6076
39.8990    19.6970    53.6976
39.8990    20.2020    54.8266
39.8990    20.7071    55.9959
39.8990    21.2121    57.2072
39.8990    21.7172    58.4620
39.8990    22.2222    59.7620
39.8990    22.7273    61.1090
39.8990    23.2323    62.5047
39.8990    23.7374    63.9510
39.8990    24.2424    65.4499
39.8990    24.7475    67.0034
39.8990    25.2525    68.6137
39.8990    25.7576    70.2829
39.8990    26.2626    72.0134
39.8990    26.7677    73.8078
39.8990    27.2727    75.6684
39.8990    27.7778    77.5981
39.8990    28.2828    79.5998
39.8990    28.7879    81.6764
39.8990    29.2929    83.8311
39.8990    29.7980    86.0674
39.8990    30.3030    88.3887
39.8990    30.8081    90.7988
39.8990    31.3131    93.3018
39.8990    31.8182    95.9018
39.8990    32.3232    98.6035
39.8990    32.8283    101.4115
39.8990    33.3333    104.3309
39.8990    33.8384    107.3670
39.8990    34.3434    110.5257
39.8990    34.8485    113.8127
39.8990    35.3535    117.2347
39.8990    35.8586    120.7981
39.8990    36.3636    124.5101
39.8990    36.8687    128.3780
39.8990    37.3737    132.4096
39.8990    37.8788    136.6128
39.8990    38.3838    140.9960
39.8990    38.8889    145.5675
39.8990    39.3939    150.3360
39.8990    39.8990    155.3100
39.8990    40.4040    160.4980
39.8990    40.9091    165.9083
39.8990    41.4141    171.5483
39.8990    41.9192    177.4250
39.8990    42.4242    183.5442
39.8990    42.9293    189.9101
39.8990    43.4343    196.5251
39.8990    43.9394    203.3893
39.8990    44.4444    210.4999
39.8990    44.9495    217.8506
39.8990    45.4545    225.4313
39.8990    45.9596    233.2274
39.8990    46.4646    241.2195
39.8990    46.9697    249.3833
39.8990    47.4747    257.6891
39.8990    47.9798    266.1025
39.8990    48.4848    274.5844
39.8990    48.9899    283.0919
39.8990    49.4949    291.5795
39.8990    50.0000    300.0000
40.4040    0.0000    29.0000
40.4040    0.5051    29.3569
40.4040    1.0101    29.7190
40.4040    1.5152    30.0869
40.4040    2.0202    30.4611
40.4040    2.5253    30.8420
40.4040    3.0303    31.2302
40.4040    3.5354    31.6261
40.4040    4.0404    32.0305
40.4040    4.5455    32.4437
40.4040    5.0505    32.8664
40.4040    5.5556    33.2992
40.4040    6.0606    33.7426
40.4040    6.5657    34.1974
40.4040    7.0707    34.6640
40.4040    7.5758    35.1433
40.4040    8.0808    35.6359
40.4040    8.5859    36.1424
40.4040    9.0909    36.6635
40.4040    9.5960    37.2002
40.4040    10.1010    37.7530
40.4040    10.6061    38.3227
40.4040    11.1111    38.9102
40.4040    11.6162    39.5164
40.4040    12.1212    40.1419
40.4040    12.6263    40.7878
40.4040    13.1313    41.4550
40.4040    13.6364    42.1443
40.4040    14.1414    42.8567
40.4040    14.6465    43.5932
40.4040    15.1515    44.3549
40.4040    15.6566    45.1428
40.4040    16.1616    45.9579
40.4040    16.6667    46.8014
40.4040    17.1717    47.6745
40.4040    17.6768    48.5782
40.4040    18.1818    49.5140
40.4040    18.6869    50.4829
40.4040    19.1919    51.4864
40.4040    19.6970    52.5258
40.4040    20.2020    53.6026
40.4040    20.7071    54.7181
40.4040    21.2121    55.8738
40.4040    21.7172    57.0715
40.4040    22.2222    58.3126
40.4040    22.7273    59.5990
40.4040    23.2323    60.9323
40.4040    23.7374    62.3144
40.4040    24.2424    63.7473
40.4040    24.7475    65.2330
40.4040    25.2525    66.7736
40.4040    25.7576    68.3714
40.4040    26.2626    70.0286
40.4040    26.7677    71.7478
40.4040    27.2727    73.5316
40.4040    27.7778    75.3826
40.4040    28.2828    77.3038
40.4040    28.7879    79.2982
40.4040    29.2929    81.3691
40.4040    29.7980    83.5200
40.4040    30.3030    85.7544
40.4040    30.8081    88.0764
40.4040    31.3131    90.4899
40.4040    31.8182    92.9995
40.4040    32.3232    95.6098
40.4040    32.8283    98.3258
40.4040    33.3333    101.1528
40.4040    33.8384    104.0966
40.4040    34.3434    107.1631
40.4040    34.8485    110.3589
40.4040    35.3535    113.6907
40.4040    35.8586    117.1658
40.4040    36.3636    120.7920
40.4040    36.8687    124.5773
40.4040    37.3737    128.5304
40.4040    37.8788    132.6602
40.4040    38.3838    136.9762
40.4040    38.8889    141.4880
40.4040    39.3939    146.2058
40.4040    39.8990    151.1396
40.4040    40.4040    156.2998
40.4040    40.9091    161.6965
40.4040    41.4141    167.3395
40.4040    41.9192    173.2379
40.4040    42.4242    179.3999
40.4040    42.9293    185.8323
40.4040    43.4343    192.5401
40.4040    43.9394    199.5257
40.4040    44.4444    206.7887
40.4040    44.9495    214.3246
40.4040    45.4545    222.1248
40.4040    45.9596    230.1756
40.4040    46.4646    238.4574
40.4040    46.9697    246.9447
40.4040    47.4747    255.6057
40.4040    47.9798    264.4022
40.4040    48.4848    273.2904
40.4040    48.9899    282.2214
40.4040    49.4949    291.1429
40.4040    50.0000    300.0000
40.9091    0.0000    29.0000
40.9091    0.5051    29.3391
40.9091    1.0101    29.6831
40.9091    1.5152    30.0326
40.9091    2.0202    30.3880
40.9091    2.5253    30.7497
40.9091    3.0303    31.1183
40.9091    3.5354    31.4944
40.9091    4.0404    31.8782
40.9091    4.5455    32.2706
40.9091    5.0505    32.6719
40.9091    5.5556    33.0827
40.9091    6.0606    33.5036
40.9091    6.5657    33.9352
40.9091    7.0707    34.3781
40.9091    7.5758    34.8330
40.9091    8.0808    35.3004
40.9091    8.5859    35.7811
40.9091    9.0909    36.2757
40.9091    9.5960    36.7849
40.9091    10.1010    37.3094
40.9091    10.6061    37.8501
40.9091    11.1111    38.4076
40.9091    11.6162    38.9828
40.9091    12.1212    39.5764
40.9091    12.6263    40.1894
40.9091    13.1313    40.8225
40.9091    13.6364    41.4766
40.9091    14.1414    42.1528
40.9091    14.6465    42.8519
40.9091    15.1515    43.5749
40.9091    15.6566    44.3228
40.9091    16.1616    45.0967
40.9091    16.6667    45.8976
40.9091    17.1717    46.7267
40.9091    17.6768    47.5850
40.9091    18.1818    48.4739
40.9091    18.6869    49.3944
40.9091    19.1919    50.3479
40.9091    19.6970    51.3357
40.9091    20.2020    52.3592
40.9091    20.7071    53.4198
40.9091    21.2121    54.5189
40.9091    21.7172    55.6582
40.9091    22.2222    56.8391
40.9091    22.7273    58.0634
40.9091    23.2323    59.3329
40.9091    23.7374    60.6492
40.9091    24.2424    62.0144
40.9091    24.7475    63.4305
40.9091    25.2525    64.8995
40.9091    25.7576    66.4237
40.9091    26.2626    68.0053
40.9091    26.7677    69.6469
40.9091    27.2727    71.3511
40.9091    27.7778    73.1205
40.9091    28.2828    74.9582
40.9091    28.7879    76.8672
40.9091    29.2929    78.8507
40.9091    29.7980    80.9124
40.9091    30.3030    83.0559
40.9091    30.8081    85.2851
40.9091    31.3131    87.6045
40.9091    31.8182    90.0184
40.9091    32.3232    92.5317
40.9091    32.8283    95.1497
40.9091    33.3333    97.8779
40.9091    33.8384    100.7223
40.9091    34.3434    103.6893
40.9091    34.8485    106.7856
40.9091    35.3535    110.0187
40.9091    35.8586    113.3963
40.9091    36.3636    116.9268
40.9091    36.8687    120.6190
40.9091    37.3737    124.4825
40.9091    37.8788    128.5272
40.9091    38.3838    132.7636
40.9091    38.8889    137.2029
40.9091    39.3939    141.8566
40.9091    39.8990    146.7366
40.9091    40.4040    151.8551
40.9091    40.9091    157.2243
40.9091    41.4141    162.8566
40.9091    41.9192    168.7637
40.9091    42.4242    174.9566
40.9091    42.9293    181.4451
40.9091    43.4343    188.2373
40.9091    43.9394    195.3387
40.9091    44.4444    202.7518
40.9091    44.9495    210.4749
40.9091    45.4545    218.5015
40.9091    45.9596    226.8193
40.9091    46.4646    235.4093
40.9091    46.9697    244.2451
40.9091    47.4747    253.2926
40.9091    47.9798    262.5098
40.9091    48.4848    271.8473
40.9091    48.9899    281.2492
40.9091    49.4949    290.6547
40.9091    50.0000    300.0000
